Time UTC (yyyy-mm-ddThh:mm:ss.fffZ),Air Pressure (hPa),Absolute Humidity (g/m^3),Air Density (kg/m3),Air Temperature (C),Dew Point (C),Mixing Ratio (g/kg),Relative Air Pressure (hPa),Relative Humidity (%),Specific Enthalpy (kJ/kg),Wind Direction (deg),Wind Speed (m/s)
2024-01-07T14:30:00.000Z,1017.047901167,0.565354019,1.434276843,-26.1839965,-29.224413083,0.33683361,1017.047901167,75.526357567,-25.500729617,293.187581,3.091096455
2024-01-07T15:30:00.000Z,1016.986739667,0.543678255,1.43655636,-26.587463983,-29.6606196,0.323306941,1016.986739667,75.214987433,-25.9398092,273.221172867,2.760818677
2024-01-07T16:30:00.000Z,1016.872875833,0.517674457,1.439449058,-27.105718167,-30.214028717,0.30713429,1016.872875833,74.861763517,-26.500819817,305.1356625,2.91047769
2024-01-07T17:30:00.000Z,1016.9027495,0.457013481,1.446879337,-28.360738267,-31.581562067,0.269486535,1016.9027495,73.80810895,-27.85557035,258.057917333,1.10111107
2024-01-07T18:30:00.000Z,1017.004126833,0.449675406,1.44764585,-28.461472533,-31.75523515,0.264998768,1017.004126833,73.272935533,-27.967890317,277.903047667,0.948278316
2024-01-07T19:30:00.000Z,1017.066714833,0.481782972,1.443518382,-27.752974817,-30.99890195,0.284882047,1017.066714833,73.75889995,-27.206482017,239.80285713,1.34840095
2024-01-07T20:30:00.000Z,1017.230321,0.472315645,1.445218503,-27.9992903,-31.219304817,0.278906415,1017.230321,73.889802983,-27.468903283,276.360284525,1.331050484
2024-01-07T21:30:00.000Z,1017.378086333,0.458723235,1.447595278,-28.36752835,-31.5408715,0.270354463,1017.378086333,74.142674333,-27.860278133,332.972235893,1.940002477
2024-01-07T22:30:00.000Z,1017.788965667,0.450488052,1.44902635,-28.507621817,-31.737300183,0.265211988,1017.788965667,73.714380533,-28.013793283,263.944197152,1.720210758
2024-01-07T23:30:00.000Z,1017.925771167,0.405643681,1.45450288,-29.39294455,-32.879643083,0.237780565,1017.925771167,71.720717133,-28.971470883,105.149273777,2.605883967
2024-01-08T00:30:00.000Z,1017.921338667,0.368874269,1.459736525,-30.26365895,-33.888257983,0.215291264,1017.921338667,70.5650748,-29.902301667,43.021690307,3.363219523
2024-01-08T01:30:00.000Z,1018.034213167,0.359321386,1.461799258,-30.580472,-34.171243783,0.209370435,1018.034213167,70.725822233,-30.235438583,136.612585519,2.353622676
2024-01-08T02:30:00.000Z,1018.401088167,0.344800177,1.464920775,-31.008746767,-34.61417885,0.200422487,1018.401088167,70.523608783,-30.688073667,96.51132538,2.250168813
2024-01-08T03:30:00.000Z,1018.552688667,0.325272219,1.468698527,-31.591625867,-35.231993217,0.188501773,1018.552688667,70.1435271,-31.303458833,159.710948139,2.083202726
2024-01-08T04:30:00.000Z,1018.581896667,0.317391755,1.47059864,-31.896762067,-35.493347833,0.183653984,1018.581896667,70.376531383,-31.622201833,336.96105295,2.649919311
2024-01-08T05:30:00.000Z,1018.619068667,0.307540473,1.472323058,-32.170288633,-35.822790317,0.177707349,1018.619068667,69.92120805,-31.911828867,341.547281833,2.656643538
2024-01-08T06:30:00.000Z,1018.5327945,0.315898805,1.470210228,-31.843855417,-35.539052617,0.182846772,1018.5327945,69.70272095,-31.570958983,318.960901667,2.117903855
2024-01-08T07:30:00.000Z,1018.688052833,0.321687765,1.4688167,-31.580620317,-35.341802517,0.186407278,1018.688052833,69.311047183,-31.297505767,291.765556082,1.030121733
2024-01-08T08:30:00.000Z,1018.951957167,0.327310856,1.468084453,-31.397561033,-35.15890705,0.189788226,1018.951957167,69.353812767,-31.105126733,296.201449792,1.796904602
2024-01-08T09:30:00.000Z,1018.957627667,0.307795548,1.472220548,-32.071636283,-35.811072133,0.177882698,1018.957627667,69.3414149,-31.812176917,333.301015667,2.340494077
2024-01-08T10:30:00.000Z,1019.084219833,0.303767084,1.473113287,-32.190080417,-35.948005167,0.175430678,1019.084219833,69.1849116,-31.937292533,334.358782833,2.811187972
2024-01-08T11:30:00.000Z,1018.9688135,0.296041544,1.474624547,-32.46347265,-36.2188009,0.170758378,1018.9688135,69.136160483,-32.22366665,321.004480606,3.283935949
2024-01-08T12:30:00.000Z,1018.968958333,0.287314772,1.476615102,-32.784708933,-36.53349395,0.165462798,1018.968958333,69.103231933,-32.559675933,297.234057068,2.857425669
2024-01-08T13:30:00.000Z,1019.050828167,0.278047801,1.479386778,-33.216304017,-36.880525817,0.159774259,1019.050828167,69.587703267,-33.007630483,230.388850757,2.767844724
2024-01-08T14:30:00.000Z,1018.984514,0.274689419,1.480213098,-33.3643987,-37.00900285,0.157739982,1018.984514,69.68904305,-33.161536867,201.639179769,2.527500372
2024-01-08T15:30:00.000Z,1019.212146,0.267527936,1.482611733,-33.69879865,-37.285535483,0.153337806,1019.212146,70.01697175,-33.508591133,321.302842617,1.802763658
2024-01-08T16:30:00.000Z,1019.208416167,0.270280589,1.48206149,-33.6099093,-37.180039167,0.154983745,1019.208416167,70.1554974,-33.415179333,253.213392042,1.732607437
2024-01-08T17:30:00.000Z,1019.129583667,0.273254098,1.481457855,-33.53143265,-37.068129083,0.156762704,1019.129583667,70.411589617,-33.331913983,126.054410111,2.047188337
2024-01-08T18:30:00.000Z,1019.204971667,0.274841276,1.480851737,-33.4159329,-37.0048898,0.157750752,1019.204971667,70.068705033,-33.213341883,208.710371335,1.881564152
2024-01-08T19:30:00.000Z,1019.239936167,0.27903301,1.479535442,-33.19636505,-36.84489755,0.160327609,1019.239936167,69.702295783,-32.986226917,114.382875239,2.525246316
2024-01-08T20:30:00.000Z,1019.333100333,0.288669672,1.477200428,-32.795763067,-36.486512717,0.166174509,1019.333100333,69.503900733,-32.569057283,68.994853148,2.692793386
2024-01-08T21:30:00.000Z,1019.5346475,0.288047317,1.4775503,-32.805154217,-36.508631817,0.16577585,1019.5346475,69.412817017,-32.579475067,151.547065905,2.320499938
2024-01-08T22:30:00.000Z,1019.5616335,0.311651724,1.472614705,-31.992540433,-35.685881983,0.180083146,1019.5616335,69.68091285,-31.727248283,322.698131439,2.632853565
2024-01-08T23:30:00.000Z,1019.653708667,0.31393926,1.472340203,-31.9286046,-35.605426867,0.181438316,1019.653708667,69.810470633,-31.6596375,322.1429622,1.986143259
2024-01-09T00:30:00.000Z,1019.789736167,0.31031494,1.473450512,-32.078350183,-35.72868015,0.17918661,1019.789736167,69.958401567,-31.815747233,317.58497688,1.993781934
2024-01-09T01:30:00.000Z,1019.822505667,0.299660933,1.475823992,-32.456520783,-36.10072365,0.172714951,1019.822505667,69.910521467,-32.211896417,288.668293292,1.833302646
2024-01-09T02:30:00.000Z,1019.6413345,0.283224596,1.47927747,-33.0584739,-36.690644067,0.162783601,1019.6413345,69.851078683,-32.841551233,206.537823625,2.191995702
2024-01-09T03:30:00.000Z,1019.336280833,0.28023996,1.4793981,-33.151910583,-36.800134433,0.16104161,1019.336280833,69.715120283,-32.9397749,276.108864544,1.842693895
2024-01-09T04:30:00.000Z,1019.1086625,0.274943393,1.480358348,-33.360351683,-36.998789183,0.157869029,1019.1086625,69.7335088,-33.15715285,222.594800838,2.579330983
2024-01-09T05:30:00.000Z,1019.076867667,0.273834427,1.480457827,-33.383066483,-37.039960017,0.157219074,1019.076867667,69.59839305,-33.181583417,316.2897751,2.989219944
2024-01-09T06:30:00.000Z,1019.144653667,0.284001005,1.478112507,-32.989338267,-36.6645777,0.163375393,1019.144653667,69.5658973,-32.770570483,274.39072239,2.090247729
2024-01-09T07:30:00.000Z,1019.34242,0.30855028,1.472957963,-32.101816583,-35.788624833,0.178226967,1019.34242,69.698879167,-31.84169045,287.683708548,2.150277322
2024-01-09T08:30:00.000Z,1019.4081605,0.321162224,1.47068403,-31.71623275,-35.364822983,0.185848159,1019.4081605,70.056733433,-31.435269317,190.617469667,2.510848289
2024-01-09T09:30:00.000Z,1019.596436667,0.322305716,1.470978687,-31.718728533,-35.3295494,0.186473068,1019.596436667,70.31924515,-31.4362536,247.247627376,2.228410004
2024-01-09T10:30:00.000Z,1019.767733,0.325728885,1.470607698,-31.6171716,-35.217743983,0.188514826,1019.767733,70.414589567,-31.329121933,51.268746017,3.119103524
2024-01-09T11:30:00.000Z,1019.896566333,0.316056717,1.472608437,-31.915426367,-35.536428433,0.182628823,1019.896566333,70.201671217,-31.64347775,29.6850931,2.715830102
2024-01-09T12:30:00.000Z,1020.089026,0.318305741,1.472571058,-31.864443817,-35.462238067,0.183939116,1020.089026,70.37568205,-31.589000783,68.262881935,2.726389515
2024-01-09T13:30:00.000Z,1020.534981,0.337671707,1.469470375,-31.2509854,-34.840818183,0.195642242,1020.534981,70.5753368,-30.943396983,119.980360935,1.979512597
2024-01-09T14:30:00.000Z,1020.802982667,0.357187989,1.46644709,-30.69103165,-34.23753565,0.207450683,1020.802982667,71.00799075,-30.351335167,59.467351342,2.889370027
2024-01-09T15:30:00.000Z,1020.8389545,0.354354369,1.467496517,-30.85377085,-34.326957483,0.205634376,1020.8389545,71.483813933,-30.519462267,24.871519185,2.849892319
2024-01-09T16:30:00.000Z,1021.20796,0.342738322,1.470074282,-31.1911912,-34.681768583,0.198493904,1021.20796,71.284155917,-30.876293583,47.478823028,3.228662096
2024-01-09T17:30:00.000Z,1021.505341333,0.336257415,1.471599672,-31.369089067,-34.884195517,0.194513393,1021.505341333,71.070826883,-31.0649488,21.007048531,3.338029926
2024-01-09T18:30:00.000Z,1021.915305333,0.323783309,1.474251198,-31.707768033,-35.283502317,0.186915382,1021.915305333,70.566792,-31.42414915,69.201141043,3.12722304
2024-01-09T19:30:00.000Z,1022.164945,0.312447777,1.476598433,-32.0310187,-35.65761605,0.18003983,1022.164945,70.134968783,-31.766059533,93.095237791,3.386280932
2024-01-09T20:30:00.000Z,1022.498512167,0.313100367,1.47714904,-32.0430265,-35.63674235,0.180346041,1022.498512167,70.362010267,-31.77739005,70.486575173,3.736602448
2024-01-09T21:30:00.000Z,1022.8800615,0.326493776,1.475116712,-31.621511867,-35.196064167,0.188382799,1022.8800615,70.595435183,-31.33380835,32.23033381,3.62467353
2024-01-09T22:30:00.000Z,1023.253641333,0.343215192,1.472426817,-31.095245133,-34.6635396,0.198467697,1023.253641333,70.76215925,-30.779852833,243.968557983,3.569780524
2024-01-09T23:30:00.000Z,1023.332804667,0.353807023,1.469895647,-30.658492833,-34.332462833,0.205008759,1023.332804667,70.1324113,-30.324574383,50.839275352,5.049011494
2024-01-10T00:30:00.000Z,1023.788724833,0.350893434,1.470903983,-30.717366917,-34.419723117,0.203173044,1023.788724833,69.922491783,-30.388277417,283.069755409,3.337106148
2024-01-10T01:30:00.000Z,1023.8527445,0.355306459,1.470579755,-30.648961317,-34.29246705,0.205790949,1023.8527445,70.34404575,-30.313073017,125.951074015,3.667666871
2024-01-10T02:30:00.000Z,1024.047928667,0.373402354,1.467478103,-30.091527033,-33.7544813,0.216810301,1024.047928667,70.341051633,-29.725448833,65.824768582,3.797548123
2024-01-10T03:30:00.000Z,1024.125581667,0.362642855,1.469324943,-30.37645725,-34.0676196,0.210255103,1024.125581667,70.080245767,-30.02806965,27.09020671,4.432224863
2024-01-10T04:30:00.000Z,1024.269595,0.350031711,1.471990513,-30.78193865,-34.448635617,0.20251669,1024.269595,70.152924767,-30.454828933,62.2340717,3.10415782
2024-01-10T05:30:00.000Z,1024.496826667,0.339941509,1.474248007,-31.0981261,-34.760285367,0.196329793,1024.496826667,70.10931765,-30.787974033,145.920457693,2.137768265
2024-01-10T06:30:00.000Z,1024.948543333,0.345838645,1.473627123,-30.891197533,-34.577073117,0.199852298,1024.948543333,69.995158367,-30.571234083,129.765248247,1.313709548
2024-01-10T07:30:00.000Z,1025.341813333,0.343489968,1.474948437,-31.014614933,-34.650754817,0.198296991,1025.341813333,70.309411533,-30.69917095,177.33870388,1.988597743
2024-01-10T08:30:00.000Z,1025.642673333,0.337837589,1.476611667,-31.21595045,-34.829178317,0.194785754,1025.642673333,70.421003917,-30.910255017,204.182866349,1.392518322
2024-01-10T09:30:00.000Z,1025.833425,0.325418553,1.479729018,-31.680327933,-35.232598217,0.187171129,1025.833425,70.73907155,-31.395924033,193.693576602,1.601893877
2024-01-10T10:30:00.000Z,1025.992953333,0.328206891,1.479540908,-31.609624133,-35.141461417,0.188804689,1025.992953333,70.8976813,-31.32082225,229.919703525,2.115809122
2024-01-10T11:30:00.000Z,1026.104761667,0.327604654,1.479876675,-31.641538433,-35.1608088,0.188409088,1026.104761667,70.978479967,-31.35388865,284.565911348,2.031238158
2024-01-10T12:30:00.000Z,1026.099993333,0.313713591,1.482809208,-32.115819367,-35.6214992,0.18000191,1026.099993333,70.963942367,-31.851442717,239.162627517,2.188965816
2024-01-10T13:30:00.000Z,1026.368688333,0.30895237,1.48393681,-32.237172367,-35.780317833,0.177117651,1026.368688333,70.6715296,-31.9805387,247.476006145,1.965331052
2024-01-10T14:30:00.000Z,1026.722073333,0.316780962,1.4824854,-31.91843665,-35.513614183,0.181827237,1026.722073333,70.381673083,-31.648461633,98.967756724,1.652013264
2024-01-10T15:30:00.000Z,1026.995625,0.308822339,1.484478837,-32.176942283,-35.783159633,0.176989463,1026.995625,70.243149717,-31.920272267,54.900401533,1.959626244
2024-01-10T16:30:00.000Z,1027.095318333,0.283833559,1.489898177,-33.026770133,-36.67272355,0.161983293,1027.095318333,69.76129865,-32.811614483,59.45524985,1.629906558
2024-01-10T17:30:00.000Z,1027.42567,0.254161418,1.497830938,-34.220653567,-37.820114433,0.144146223,1027.42567,69.800629233,-34.055839283,128.848301492,1.061366851
2024-01-10T18:30:00.000Z,1027.36701,0.237692504,1.502215715,-34.930528767,-38.5093098,0.134336066,1027.36701,69.7754092,-34.793670883,302.397618855,1.936040054
2024-01-10T19:30:00.000Z,1027.7122,0.240534316,1.501743967,-34.777753533,-38.3854331,0.136000153,1027.7122,69.60651545,-34.635971367,163.812774666,1.085498928
2024-01-10T20:30:00.000Z,1028.145865,0.223406907,1.506516462,-35.42826065,-39.13627345,0.125852455,1028.145865,68.733729083,-35.314897917,106.124899078,0.559291067
2024-01-10T21:30:00.000Z,1028.30963,0.218137587,1.508041168,-35.6319692,-39.378359017,0.122741759,1028.30963,68.411224617,-35.527336683,132.911674217,0.464285306
2024-01-10T22:30:00.000Z,1028.440605,0.207441271,1.511219477,-36.098791817,-39.888849317,0.116438377,1028.440605,67.984271733,-36.012150667,116.1658661,0.439762389
2024-01-10T23:30:00.000Z,1028.263845,0.201544387,1.513228065,-36.455208783,-40.1855276,0.112949497,1028.263845,68.316235533,-36.379074417,264.46903,1.10495147
2024-01-11T00:30:00.000Z,1028.752613333,0.205208338,1.51241208,-36.212945633,-39.997739633,0.115083068,1028.752613333,67.9923996,-36.1302499,90.976309383,0.453047562
2024-01-11T01:30:00.000Z,1028.979966667,0.202631334,1.513210538,-36.287934733,-40.121984883,0.113570267,1028.979966667,67.6265579,-36.209344567,59.302895783,0.386357734
2024-01-11T02:30:00.000Z,1028.954921667,0.198000502,1.51508551,-36.5857224,-40.357253633,0.110810722,1028.954921667,67.991127433,-36.515533167,111.802611817,0.996737197
2024-01-11T03:30:00.000Z,1029.205908333,0.19907737,1.514870867,-36.49468465,-40.300658133,0.111436659,1029.205908333,67.77077145,-36.422456733,106.860182833,0.781933217
2024-01-11T04:30:00.000Z,1029.115201667,0.198386874,1.514991213,-36.534680633,-40.336295333,0.111038395,1029.115201667,67.7913152,-36.463647967,125.129073583,0.483080863
2024-01-11T05:30:00.000Z,1029.013595,0.199383866,1.514331108,-36.45363585,-40.2839429,0.111651535,1029.013595,67.609881467,-36.38065285,78.847737433,0.345020184
2024-01-11T06:30:00.000Z,1029.123281667,0.195276973,1.515785423,-36.6549802,-40.493986583,0.109230759,1029.123281667,67.496470933,-36.589025367,73.38631011,0.604649352
2024-01-11T07:30:00.000Z,1029.527271667,0.197640972,1.516080048,-36.609909533,-40.377461617,0.110536579,1029.527271667,68.01251945,-36.540522467,95.71221835,0.699307748
2024-01-11T08:30:00.000Z,1029.954783333,0.203265476,1.514628513,-36.284835617,-40.093438183,0.113821714,1029.954783333,67.805868633,-36.2056154,136.1744005,0.233523661
2024-01-11T09:30:00.000Z,1030.22299,0.209018849,1.513612615,-36.0637558,-39.814925233,0.117142022,1030.22299,68.2683106,-35.975202967,128.8024259,1.133931047
2024-01-11T10:30:00.000Z,1030.685293333,0.219261005,1.511144283,-35.571704783,-39.325370833,0.123125639,1030.685293333,68.37529435,-35.465796333,143.997740583,0.648534871
2024-01-11T11:30:00.000Z,1030.673581667,0.213307577,1.512929793,-35.853928267,-39.604784183,0.119614494,1030.673581667,68.32352965,-35.758169533,130.40784165,1.091905115
2024-01-11T12:30:00.000Z,1030.695896667,0.213759383,1.513171965,-35.8876641,-39.587597517,0.119847623,1030.695896667,68.675555983,-35.791528333,127.1080764,1.423134691
2024-01-11T13:30:00.000Z,1031.100291667,0.221105996,1.511532447,-35.537193017,-39.241653033,0.124132095,1031.100291667,68.7315846,-35.42863835,125.3981956,1.176402242
2024-01-11T14:30:00.000Z,1031.338551667,0.226576194,1.51060441,-35.3365734,-38.996510483,0.1273038,1031.338551667,69.097244933,-35.219154517,163.260712517,1.45627749
2024-01-11T15:30:00.000Z,1031.836326667,0.221978765,1.512420597,-35.506837817,-39.202356617,0.124552289,1031.836326667,68.802585217,-35.39708725,165.49055835,1.440592212
2024-01-11T16:30:00.000Z,1032.252853333,0.224393711,1.512584365,-35.4381344,-39.09524215,0.125902427,1032.252853333,69.092112033,-35.324705583,179.407910667,1.642836528
2024-01-11T17:30:00.000Z,1032.707171667,0.223142219,1.51344167,-35.46698475,-39.15001085,0.125124786,1032.707171667,68.900953333,-35.355614067,139.42702325,1.738553917
2024-01-11T18:30:00.000Z,1032.879055,0.225976048,1.51305525,-35.368062217,-39.02209625,0.126755114,1032.879055,69.131456867,-35.2521596,128.108181267,2.364692117
2024-01-11T19:30:00.000Z,1033.448235,0.23503897,1.511455117,-34.98499365,-38.6220627,0.132019032,1033.448235,69.346546267,-34.854090283,168.893731833,1.950079171
2024-01-11T20:30:00.000Z,1034.14692,0.231215709,1.513558702,-35.155899733,-38.789403717,0.129673627,1034.14692,69.329871033,-35.031682267,143.397294833,2.698785519
2024-01-11T21:30:00.000Z,1035.11326,0.222704152,1.517168588,-35.498727717,-39.170046567,0.124568682,1035.11326,68.976229217,-35.388891833,131.060576233,1.627217602
2024-01-11T22:30:00.000Z,1035.683451667,0.221629692,1.518125475,-35.5171241,-39.218619383,0.123888734,1035.683451667,68.757678567,-35.409047217,101.461596133,1.226996099
2024-01-11T23:30:00.000Z,1036.09027,0.235136631,1.515254645,-34.97618645,-38.616940467,0.131743101,1036.09027,69.3226008,-34.845905333,126.699512567,2.55822185
2024-01-12T00:30:00.000Z,1036.742263333,0.230288889,1.517691173,-35.206367433,-38.83073105,0.12879602,1036.742263333,69.382466833,-35.084575017,133.36129575,3.413008348
2024-01-12T01:30:00.000Z,1037.609046667,0.21539745,1.522791568,-35.80590605,-39.5121941,0.120014269,1037.609046667,68.651149117,-35.708900033,106.75509995,0.971610397
2024-01-12T02:30:00.000Z,1038.054196667,0.226049316,1.520469082,-35.340583067,-39.0278144,0.126194454,1038.054196667,68.902198033,-35.225884333,108.02087255,1.637756566
